date,nav_118632,nav_118834,nav_118989,nav_119092,nav_119551,nav_120503,nav_120841,nav_122639,nav_125497
2013-11-11,14.0904,14.008,18.636,25.8933,103.5975,16.24,32.4955,10.6757,
2013-11-12,14.0191,13.956,18.533,25.8999,103.6068,16.237,32.3947,10.6621,
2013-11-13,13.9225,13.865,18.459,25.9068,103.6314,16.17,32.4322,10.6513,
2013-11-14,14.1196,14.07,18.693,25.9133,103.6701,16.2613,32.4418,10.7331,
2013-11-15,14.1196,14.07,18.693,25.9133,103.6701,16.2613,32.4474,10.7331,
2013-11-16,14.1196,14.07,18.693,25.9133,103.6701,16.2613,32.4474,10.7331,
2013-11-17,14.1196,14.07,18.693,25.9329,103.6701,16.2613,32.4474,10.7331,
2013-11-18,14.3228,14.219,18.838,25.9394,103.396,16.5226,32.4751,10.8401,13.0894
2013-11-19,14.3778,14.29,18.908,25.946,103.4355,16.5334,32.5017,10.8503,13.1068
2013-11-20,14.1819,14.225,18.834,25.9525,103.4681,16.444,32.5391,10.8985,12.9549
2013-11-21,13.9415,14.103,18.648,25.9591,103.474,16.1933,32.488,10.8418,12.7957
2013-11-22,13.9552,14.11,18.667,25.9656,103.5041,16.2897,32.5096,10.768,12.7775
2013-11-23,13.9552,14.11,18.667,25.9656,103.5041,16.2897,32.5096,10.768,12.7775
2013-11-24,13.9552,14.11,18.667,25.9785,103.5041,16.2897,32.5096,10.768,12.7775
2013-11-25,14.1929,14.249,18.919,25.985,103.6001,16.5718,32.5583,10.7797,12.8548
2013-11-26,14.0636,14.165,18.941,25.9914,103.6402,16.6084,32.5796,10.7274,12.8591
2013-11-27,14.0241,14.134,18.985,25.9979,103.7259,16.6986,32.6643,10.7691,12.8389
2013-11-28,14.1461,14.181,19.107,26.0044,103.7346,16.7602,32.7085,10.7991,12.8773
2013-11-29,14.3277,14.322,19.304,26.0108,103.3436,16.8709,32.7537,10.846,12.9509
2013-11-30,14.3277,14.322,19.304,26.0108,103.3436,16.8709,32.7537,10.846,12.9509
2013-12-01,14.3277,14.322,19.304,26.0236,103.3436,16.8709,32.7537,10.846,12.9509
2013-12-02,14.4415,14.45,19.443,26.03,103.4284,17.0194,32.7932,10.8981,13.0012
2013-12-03,14.469,14.493,19.495,26.0368,103.4693,17.0192,32.7924,10.8084,13.0048
2013-12-04,14.408,14.407,19.453,26.0431,103.4962,16.8619,32.7606,10.7896,12.9799
2013-12-05,14.5651,14.476,19.524,26.0494,103.5545,16.979,32.8103,10.8336,13.0319
2013-12-06,14.6049,14.568,19.674,26.0558,103.5593,17.0086,32.8026,10.8184,13.0439
2013-12-07,14.6049,14.568,19.674,26.0558,103.5593,17.0086,32.8026,10.8184,13.0439
2013-12-08,14.6049,14.568,19.674,26.0686,103.5593,17.0086,32.8026,10.8184,13.0439
2013-12-09,14.8292,14.702,19.818,26.0751,103.618,17.1451,32.8598,10.8408,13.0282
2013-12-10,14.7766,14.63,19.814,26.0815,103.6308,17.1309,32.8561,10.7427,13.0325
2013-12-11,14.72,14.598,19.81,26.0879,103.6643,17.1614,32.8339,10.7567,13.0129
2013-12-12,14.6114,14.527,19.804,26.0942,103.7351,17.1221,32.8431,10.6884,13.0021
2013-12-13,14.4293,14.394,19.59,26.1007,103.7247,16.9744,32.807,10.6091,12.9891
2013-12-14,14.4293,14.394,19.59,26.1007,103.7247,16.9744,32.807,10.6091,12.9891
2013-12-15,14.4293,14.394,19.59,26.1136,103.7247,16.9744,32.807,10.6091,12.9891
2013-12-16,14.5314,14.515,19.732,26.1199,103.8019,16.9674,32.8574,10.6361,13.0345
2013-12-17,14.5878,14.539,19.787,26.1264,103.3699,16.9528,32.834,10.6524,12.9569
2013-12-18,14.7942,14.724,19.976,26.1328,103.4075,17.1442,32.9813,10.7329,13.0672
2013-12-19,14.7525,14.763,19.948,26.1391,103.4336,17.1041,33.0031,10.8157,13.1392
2013-12-20,14.9808,14.996,20.222,26.1455,103.4584,17.3408,33.0843,10.941,13.1776
2013-12-21,14.9808,14.996,20.222,26.1455,103.4584,17.3408,33.09,10.941,13.1776
2013-12-22,14.9808,14.996,20.222,26.1582,103.4584,17.3408,33.09,10.941,13.1776
2013-12-23,15.0236,15.099,20.365,26.1645,103.5236,17.3223,33.1548,11.0652,13.1886
2013-12-24,15.0519,15.15,20.426,26.1709,103.534,17.2848,33.1496,11.0721,13.2683
2013-12-25,15.0519,15.15,20.426,26.1774,103.534,17.2848,33.1496,11.0721,13.2683
2013-12-26,15.0569,15.198,20.453,26.1837,103.5763,17.2918,33.1844,11.1355,13.4811
2013-12-27,15.1338,15.195,20.506,26.19,103.5893,17.4295,33.2216,11.0722,13.5024
2013-12-28,15.1338,15.195,20.506,26.19,103.5893,17.4295,33.2216,11.0722,13.5024
2013-12-29,15.1338,15.195,20.506,26.2029,103.5893,17.4295,33.2216,11.0722,13.5024
2013-12-30,15.058,15.181,20.433,26.2093,103.6429,17.3906,33.2426,11.1084,13.5862
2013-12-31,15.1634,15.26,20.534,26.2169,103.3941,17.4279,33.267,11.1547,13.7277
2014-01-01,15.1641,15.343,20.607,26.2235,103.446,17.4606,33.2578,11.1989,13.7418
2014-01-02,14.9258,15.143,20.307,26.2298,103.4808,17.2465,33.2215,11.1112,13.7553
2014-01-03,14.9541,15.222,20.363,26.2362,103.506,17.3062,33.2596,11.0683,13.8494
2014-01-04,14.9541,15.222,20.363,26.2362,103.506,17.3062,33.2596,11.0683,13.8494
2014-01-05,14.9541,15.222,20.363,26.2489,103.506,17.3062,33.2596,11.0683,13.8494
2014-01-06,14.9235,15.342,20.436,26.2553,103.5815,17.3726,33.1183,11.096,13.8568
2014-01-07,14.856,15.315,20.375,26.2617,103.5881,17.3428,33.1179,11.0785,13.9214
2014-01-08,14.8357,15.409,20.54,26.2681,103.5945,17.4401,33.1048,11.1456,14.0081
2014-01-09,14.7928,15.379,20.407,26.2744,103.5989,17.3968,33.1135,11.0692,13.8644
2014-01-10,14.7676,15.306,20.306,26.2807,103.6477,17.347,33.1133,11.0265,13.8143
2014-01-11,14.7676,15.306,20.306,26.2807,103.6477,17.347,33.1133,11.0265,13.8143
2014-01-12,14.7676,15.306,20.306,26.2934,103.6477,17.347,33.1133,11.0265,13.8143
2014-01-13,14.9695,15.307,20.28,26.2998,103.721,17.4915,33.1891,11.0608,13.7909
2014-01-14,14.8923,15.289,20.2,26.3061,103.721,17.4504,33.185,10.9881,13.8249
2014-01-15,15.0219,15.296,20.266,26.3125,103.7752,17.6156,33.2341,11.0221,14.0209
2014-01-16,15.0355,15.278,20.315,26.3189,103.3942,17.5559,33.2535,11.0033,14.0042
2014-01-17,14.8613,15.102,20.072,26.3252,103.4134,17.2904,33.1938,10.9352,13.7841
2014-01-18,14.8613,15.102,20.072,26.3252,103.4134,17.2904,33.1938,10.9352,13.7841
2014-01-19,14.8613,15.102,20.072,26.3379,103.4134,17.2904,33.1938,10.9352,13.7841
2014-01-20,15.0026,15.284,20.304,26.3443,103.4895,17.432,33.2606,10.9517,13.8144
2014-01-21,15.0291,15.338,20.364,26.3506,103.5305,17.4136,33.2731,11.0025,13.8659
2014-01-22,15.111,15.419,20.439,26.357,103.5532,17.4253,33.271,11.0006,13.9302
2014-01-23,15.0994,15.397,20.444,26.3633,103.5792,17.459,33.2825,10.9885,13.9537
2014-01-24,14.9307,15.187,20.24,26.3696,103.6008,17.2293,33.2323,10.8968,13.8688
2014-01-25,14.9307,15.187,20.24,26.3696,103.6008,17.2293,33.2323,10.8968,13.8688
2014-01-26,14.9307,15.187,20.24,26.3823,103.6008,17.2293,33.2323,10.8968,13.8688
2014-01-27,14.6153,14.859,19.831,26.3887,103.6718,16.949,33.1357,10.7091,13.6829
2014-01-28,14.531,14.89,19.891,26.3949,103.6757,16.9029,33.0627,10.6857,13.5678
2014-01-29,14.5958,14.91,19.878,26.4011,103.4118,16.9315,33.059,10.6848,13.4977
2014-01-30,14.4573,14.774,19.722,26.4072,103.4259,16.8303,32.9481,10.5725,13.4661
2014-01-31,14.6318,15.102,20.044,26.4134,103.4429,16.9655,33.0176,10.6438,13.6059
2014-02-01,14.6318,15.102,20.044,26.4134,103.4429,16.9655,33.0176,10.6438,13.6059
2014-02-02,14.6318,15.102,20.044,26.4258,103.4429,16.9655,33.0176,10.6438,13.6059
2014-02-03,14.4507,15.027,20.005,26.4319,103.5223,16.8643,33.0118,10.5936,13.4995
2014-02-04,14.465,15.05,20.062,26.4381,103.5533,16.886,32.9965,10.5495,13.4717
2014-02-05,14.4861,15.201,20.104,26.4443,103.5806,16.9623,33.0271,10.6007,13.5431
2014-02-06,14.4906,15.237,19.965,26.4505,103.6157,16.9746,33.0351,10.5796,13.5883
2014-02-07,14.5266,15.344,20.148,26.4568,103.6364,17.0349,33.0979,10.6708,13.5552
2014-02-08,14.5266,15.344,20.148,26.4568,103.6364,17.0349,33.0979,10.6708,13.5552
2014-02-09,14.5266,15.344,20.148,26.4692,103.6364,17.0349,33.0979,10.6708,13.5552
2014-02-10,14.4875,15.341,20.188,26.4754,103.7039,17.0094,33.1096,10.6731,13.7402
2014-02-11,14.5698,15.408,20.328,26.4816,103.7273,17.0838,33.0822,10.6719,13.6983
2014-02-12,14.6409,15.492,20.431,26.4878,103.7487,17.1504,33.0892,10.7134,13.6874
2014-02-13,14.4582,15.31,20.228,26.494,103.7594,16.9622,33.0386,10.6896,13.678
2014-02-14,14.5321,15.381,20.339,26.5002,103.785,17.0933,33.0458,10.6687,13.5948
2014-02-15,14.5321,15.381,20.339,26.5002,103.785,17.0933,33.0458,10.6687,13.5948
2014-02-16,14.5321,15.381,20.339,26.5127,103.785,17.0933,33.0458,10.6687,13.5948
2014-02-17,14.5667,15.394,20.302,26.5189,103.4821,17.1245,33.1427,10.6533,13.6423
2014-02-18,14.7053,15.53,20.457,26.5252,103.5059,17.3448,33.2698,10.7411,13.6801
2014-02-19,14.8192,15.616,20.564,26.5314,103.5059,17.4558,33.2091,10.7629,13.801
2014-02-20,14.7635,15.581,20.625,26.5376,103.5667,17.3602,33.2042,10.7235,13.8913
2014-02-21,14.9225,15.807,20.845,26.5438,103.5927,17.534,33.2961,10.8109,14.037
2014-02-22,14.9225,15.807,20.845,26.5438,103.5927,17.534,33.2961,10.8109,14.037
2014-02-23,14.9225,15.807,20.845,26.5563,103.5927,17.534,33.2961,10.8109,14.037
2014-02-24,15.0174,15.834,21.012,26.5625,103.6626,17.6829,33.4027,11.0148,14.1905
2014-02-25,15.0578,15.932,21.072,26.569,103.687,17.7507,33.443,11.0815,14.2704
2014-02-26,15.1423,15.992,21.055,26.5753,103.7081,17.8435,33.5375,11.1744,14.1733
2014-02-27,15.1423,15.992,21.055,26.5816,103.7081,17.8435,33.5375,11.1744,14.1733
2014-02-28,15.2367,16.16,21.191,26.5879,103.7646,17.9986,33.4958,11.2518,14.2102
2014-03-01,15.2367,16.16,21.191,26.5879,103.7646,17.9986,33.4958,11.2518,14.2102
2014-03-02,15.2367,16.16,21.191,26.6005,103.7646,17.9986,33.4958,11.2518,14.2102
2014-03-03,15.108,16.171,21.201,26.6068,103.4879,17.9248,33.4822,11.2452,14.2753
2014-03-04,15.3215,16.278,21.388,26.6132,103.4922,18.0637,33.6518,11.2667,14.4166
2014-03-05,15.4493,16.418,21.574,26.6196,103.5515,18.1757,33.72,11.2884,14.5448
2014-03-06,15.624,16.519,21.783,26.626,103.5859,18.338,33.822,11.2679,14.6678
2014-03-07,15.7893,16.501,21.708,26.6326,103.6353,18.4912,33.8733,11.3085,14.5275
2014-03-08,15.7893,16.501,21.708,26.6326,103.6353,18.4912,33.8733,11.3085,14.5275
2014-03-09,15.7893,16.501,21.708,26.6458,103.6353,18.4912,33.8733,11.3085,14.5275
2014-03-10,15.8336,16.467,21.718,26.6523,103.746,18.5498,33.8479,11.4985,14.5576
2014-03-11,15.7797,16.477,21.635,26.6589,103.8533,18.5457,33.9443,11.4713,14.6449
2014-03-12,15.775,16.502,21.568,26.6656,103.8563,18.6535,33.918,11.4834,14.7175
2014-03-13,15.7414,16.453,21.468,26.6724,103.9202,18.6354,33.8708,11.3758,14.7121
2014-03-14,15.7305,16.444,21.482,26.6792,103.9564,18.6636,33.8191,11.3554,14.6527
2014-03-15,15.7305,16.444,21.482,26.6792,103.9564,18.6636,33.8191,11.3554,14.6527
2014-03-16,15.7305,16.444,21.482,26.6792,103.9564,18.6636,33.8191,11.3554,14.6527
2014-03-17,15.7305,16.444,21.482,26.6993,103.9564,18.6636,33.8191,11.3554,14.6527
2014-03-18,15.856,16.582,21.638,26.7062,104.0619,18.7905,33.8637,11.4273,14.7961
2014-03-19,15.8849,16.624,21.699,26.7131,104.0916,18.8426,33.908,11.5625,14.7118
2014-03-20,15.7631,16.562,21.7,26.7201,104.0972,18.8054,33.9027,11.5785,14.8045
2014-03-21,15.8077,16.677,21.891,26.727,104.2069,18.8267,33.9409,11.5856,14.9389
2014-03-22,15.8077,16.677,21.891,26.727,104.2069,18.8267,33.9409,11.5856,14.9389
2014-03-23,15.8077,16.677,21.891,26.7409,104.2069,18.8267,33.9409,11.5856,14.9389
2014-03-24,15.9637,16.818,21.93,26.7484,104.3035,19.0559,34.0039,11.5871,14.9833
2014-03-25,16.0131,16.916,21.995,26.7554,104.4319,19.1559,33.9937,11.5784,15.017
2014-03-26,16.0209,17.007,22.065,26.7624,104.3934,19.1321,33.998,11.6398,15.0172
2014-03-27,16.1047,17.096,22.246,26.7694,104.4245,19.1714,34.1115,11.6695,15.016
2014-03-28,16.295,17.312,22.516,26.7777,104.6408,19.3006,34.2524,11.748,15.1698
2014-03-29,16.295,17.312,22.516,26.7777,104.6408,19.3006,34.2524,11.748,15.1698
2014-03-30,16.295,17.312,22.516,26.7777,104.6408,19.3006,34.2524,11.748,15.1698
2014-03-31,16.4337,17.396,22.636,26.805,104.7403,19.4192,34.3716,11.8137,15.2761
2014-04-01,16.3998,17.376,22.653,26.8131,104.7403,19.2809,34.4386,11.8804,15.3236
2014-04-02,16.5762,17.613,23.078,26.8201,104.6459,19.3511,34.4663,12.0649,15.5261
2014-04-03,16.5041,17.504,23.052,26.8272,104.6613,19.3331,34.4587,12.0915,15.5016
2014-04-04,16.4255,17.47,23.048,26.8337,104.6173,19.2274,34.5208,12.1481,15.6554
2014-04-05,16.4255,17.47,23.048,26.8337,104.6173,19.2274,34.5208,12.1481,15.6554
2014-04-06,16.4255,17.47,23.048,26.8477,104.6173,19.2274,34.5208,12.1481,15.6554
2014-04-07,16.4194,17.438,22.972,26.8542,104.6708,19.227,34.5081,12.0871,15.7238
2014-04-08,16.4194,17.438,22.972,26.8612,104.6708,19.227,34.5081,12.0871,15.7238
2014-04-09,16.636,17.685,23.355,26.8678,104.6926,19.4787,34.6294,12.2782,15.7721
2014-04-10,16.6791,17.721,23.456,26.8747,104.7079,19.5023,34.6955,12.2949,15.7832
2014-04-11,16.5678,17.721,23.498,26.8814,104.7961,19.4665,34.8263,12.3807,15.8805
2014-04-12,16.5678,17.721,23.498,26.8814,104.7961,19.4665,34.8263,12.3807,15.8805
2014-04-13,16.5678,17.721,23.498,26.8814,104.7961,19.4665,34.8263,12.3807,15.8805
2014-04-14,16.5678,17.721,23.498,26.9019,104.7961,19.4665,34.8263,12.3807,15.8805
2014-04-15,16.4793,17.579,23.379,26.9086,104.8973,19.4304,34.8415,12.2743,15.959
2014-04-16,16.2824,17.439,23.189,26.9154,104.979,19.2266,34.8088,12.3187,15.8341
2014-04-17,16.5079,17.7,23.515,26.9221,104.9728,19.4383,35.0202,12.4306,15.9681
2014-04-18,16.5079,17.7,23.515,26.9221,104.9728,19.4383,35.0202,12.4306,15.9681
2014-04-19,16.5079,17.7,23.515,26.9221,104.9728,19.4383,35.0202,12.4306,15.9681
2014-04-20,16.5079,17.7,23.515,26.9423,104.9728,19.4383,35.0202,12.4306,15.9681
2014-04-21,16.6546,17.815,23.722,26.949,105.1503,19.5891,35.2201,12.4694,16.061
2014-04-22,16.6901,17.863,23.763,26.9557,105.3231,19.6741,35.2249,12.4885,16.1917
2014-04-23,16.755,17.945,23.829,26.9624,105.3895,19.8523,35.277,12.4753,16.2362
2014-04-24,16.755,17.945,23.829,26.9691,105.3895,19.8523,35.277,12.4753,16.2362
2014-04-25,16.6603,17.922,23.827,26.9753,105.4519,19.6863,35.3158,12.3786,16.2714
2014-04-26,16.6603,17.922,23.827,26.9753,105.4519,19.6863,35.3158,12.3786,16.2714
2014-04-27,16.6603,17.922,23.827,26.9891,105.4519,19.6863,35.3158,12.3786,16.2714
2014-04-28,16.643,17.987,23.878,26.9958,105.5157,19.7565,35.4212,12.4204,16.3857
2014-04-29,16.4949,17.892,23.872,27.0024,105.6008,19.6588,35.3096,12.4935,16.4239
2014-04-30,16.4493,17.746,23.668,27.009,105.6958,19.5769,35.1457,12.3584,16.194
2014-05-01,16.4493,17.746,23.668,27.0157,105.6958,19.5769,35.1457,12.3584,16.194
2014-05-02,16.4055,17.888,23.8,27.0224,105.7909,19.6001,35.0865,12.4242,16.1784
2014-05-03,16.4055,17.888,23.8,27.0224,105.7909,19.6001,35.0865,12.4242,16.1784
2014-05-04,16.4055,17.888,23.8,27.0356,105.7909,19.6001,35.0865,12.4242,16.1784
2014-05-05,16.4094,17.819,23.828,27.0422,105.9859,19.615,35.0838,12.4325,16.1466
2014-05-06,16.4314,17.875,23.897,27.0488,106.009,19.6623,35.0292,12.4622,16.2026
2014-05-07,16.3084,17.857,23.771,27.0553,106.0297,19.6396,34.9808,12.4311,16.2031
2014-05-08,16.3463,17.908,23.805,27.0619,106.0486,19.706,34.9568,12.4271,16.2601
2014-05-09,16.7704,18.221,24.092,27.0686,106.1508,20.0994,35.1143,12.5176,16.2665
2014-05-10,16.7704,18.221,24.092,27.0686,106.1508,20.0994,35.1143,12.5176,16.2665
2014-05-11,16.7704,18.221,24.092,27.0815,106.1508,20.0994,35.1143,12.5176,16.2665
2014-05-12,17.0811,18.333,24.188,27.0881,106.283,20.4204,35.0663,12.6053,16.236
2014-05-13,17.3691,18.575,24.491,27.0947,106.2773,20.553,35.1825,12.7077,16.318
2014-05-14,17.3858,18.697,24.726,27.1012,106.2773,20.4753,35.1825,12.7734,16.3868
2014-05-15,17.2971,18.457,24.559,27.1077,106.371,20.4944,35.1011,12.6632,16.2742
2014-05-16,17.7003,18.683,24.902,27.1137,106.578,20.6892,35.2264,12.7013,16.3354
2014-05-17,17.7003,18.683,24.902,27.1137,106.578,20.6892,35.2264,12.7013,16.3354
2014-05-18,17.7003,18.683,24.902,27.1274,106.578,20.6892,35.2264,12.7013,16.3354
2014-05-19,18.0749,19.285,25.536,27.1338,106.5839,20.9973,35.3626,12.9717,16.6375
2014-05-20,18.2096,19.628,25.905,27.1406,106.5899,21.1322,35.5816,13.0987,17.0756
2014-05-21,18.284,19.844,26.144,27.1474,106.6686,21.2438,35.7331,13.1093,17.3618
2014-05-22,18.4562,20.096,26.591,27.154,106.7537,21.4746,35.9131,13.2732,17.6336
2014-05-23,18.7953,20.297,26.906,27.1604,106.9316,21.6334,35.962,13.473,17.5799
2014-05-24,18.7953,20.297,26.906,27.1604,106.9316,21.6334,35.962,13.473,17.5799
2014-05-25,18.7953,20.297,26.906,27.1733,106.9316,21.6334,35.962,13.473,17.5799
2014-05-26,18.7217,20.025,26.555,27.1798,106.9784,21.5244,35.7583,13.3511,17.2722
2014-05-27,18.6606,19.958,26.462,27.1863,107.0365,21.5816,35.6921,13.4168,17.4244
2014-05-28,18.7759,20.068,26.437,27.1928,107.0496,21.5662,35.8232,13.6706,17.7014
2014-05-29,18.5928,20.006,26.497,27.1994,107.1021,21.443,35.7832,13.5845,17.6411
2014-05-30,18.4698,20.095,26.612,27.206,107.1905,21.5867,35.808,13.4618,17.5999
2014-05-31,18.4698,20.095,26.612,27.206,107.1905,21.5867,35.808,13.4618,17.5999
2014-06-01,18.4698,20.095,26.612,27.2189,107.1905,21.5867,35.808,13.4618,17.5999
2014-06-02,18.8857,20.359,27.124,27.2252,107.236,21.9387,36.0403,13.6321,17.7284
2014-06-03,18.9956,20.578,27.271,27.2319,107.4231,22.1067,36.1302,13.5443,17.7281
2014-06-04,19.0685,20.925,27.559,27.2385,107.5222,22.2,36.2579,13.6994,18.0406
2014-06-05,19.3489,20.99,27.824,27.2449,107.6529,22.3183,36.399,13.7994,18.2638
2014-06-06,19.5433,21.33,28.306,27.2514,107.7408,22.532,36.5904,13.9518,18.5395
2014-06-07,19.5433,21.33,28.306,27.2514,107.7408,22.532,36.5904,13.9518,18.5395
2014-06-08,19.5433,21.33,28.306,27.2643,107.7408,22.532,36.5904,13.9518,18.5395
2014-06-09,19.765,21.752,28.642,27.2708,107.8767,22.7465,36.8518,14.0318,18.8095
2014-06-10,19.7891,21.688,28.712,27.2773,107.878,22.9365,36.9468,14.2521,18.9611
2014-06-11,19.7583,21.554,28.54,27.2838,107.8761,22.7528,36.8234,14.1681,18.7536
2014-06-12,19.8035,21.598,28.673,27.2902,107.9228,22.9122,36.7601,14.1725,18.9265
2014-06-13,19.5601,21.254,28.159,27.2963,107.976,22.6572,36.4924,13.9309,18.7545
2014-06-14,19.5601,21.254,28.159,27.2963,107.976,22.6572,36.4924,13.9309,18.7545
2014-06-15,19.5601,21.254,28.159,27.3094,107.976,22.6572,36.4924,13.9309,18.7545
2014-06-16,19.5086,21.313,28.348,27.3157,107.9536,22.6519,36.5217,13.9161,18.7174
2014-06-17,19.7723,21.631,28.726,27.3222,107.9426,22.962,36.621,14.051,19.0015
2014-06-18,19.6428,21.666,28.752,27.3286,107.9489,22.9573,36.65,13.9986,19.2167
2014-06-19,19.5007,21.455,28.572,27.3352,107.9016,22.8413,36.5263,13.841,19.1541
2014-06-20,19.4017,21.292,28.404,27.3415,107.8502,22.712,36.557,13.8653,19.1702
2014-06-21,19.4017,21.292,28.404,27.3415,107.8502,22.712,36.557,13.8653,19.1702
2014-06-22,19.4017,21.292,28.404,27.3542,107.8502,22.712,36.557,13.8653,19.1702
2014-06-23,19.4828,21.396,28.58,27.3605,107.8791,22.735,36.4175,13.8812,19.1147
2014-06-24,19.6679,21.666,28.948,27.3668,107.9086,22.868,36.5613,14.0416,19.1991
2014-06-25,19.6921,21.656,29.026,27.3732,107.9552,22.8644,36.6885,14.0057,19.3056
2014-06-26,19.5981,21.507,28.866,27.3796,108.0195,22.8592,36.6332,13.99,19.5189
2014-06-27,19.7392,21.653,28.962,27.386,108.0211,23.056,36.7123,14.0133,19.669
2014-06-28,19.7392,21.653,28.962,27.386,108.0211,23.056,36.7123,14.0133,19.669
2014-06-29,19.7392,21.653,28.962,27.3987,108.0211,23.056,36.7123,14.0133,19.669
2014-06-30,20.1124,22.055,29.453,27.4057,108.1211,23.4051,36.9414,14.138,20.0705
2014-07-01,20.2354,22.106,29.509,27.4131,108.1211,23.6544,36.9762,14.2673,20.2237
2014-07-02,20.4426,22.509,29.873,27.4196,108.251,24.016,37.4514,14.5529,20.3994
2014-07-03,20.5302,22.587,29.884,27.426,108.2774,24.1979,37.3962,14.6173,20.539
2014-07-04,20.5459,22.901,29.997,27.4323,108.3324,24.2967,37.496,14.7542,20.7887
2014-07-05,20.5459,22.901,29.997,27.4323,108.3324,24.2967,37.496,14.7542,20.7887
2014-07-06,20.5459,22.901,29.997,27.4449,108.3324,24.2967,37.496,14.7542,20.7887
2014-07-07,20.5836,22.925,30.037,27.4513,108.3898,24.275,37.5056,14.9297,20.9874
2014-07-08,20.0262,22.165,29.069,27.4576,108.3878,23.7186,37.1313,14.6602,20.4515
2014-07-09,19.7643,21.93,28.764,27.4639,108.4151,23.4313,36.9564,14.5514,20.1567
2014-07-10,19.7887,22.1,28.72,27.4701,108.4249,23.5146,37.0771,14.4947,20.1881
2014-07-11,19.4787,21.626,28.15,27.4762,108.1137,23.2346,36.7241,14.2041,19.8392
2014-07-12,19.4787,21.626,28.15,27.4762,108.1137,23.2346,36.7241,14.2041,19.8392
2014-07-13,19.4787,21.626,28.15,27.4888,108.1137,23.2346,36.7241,14.2041,19.8392
2014-07-14,19.42,21.521,28.134,27.495,107.9854,23.2051,36.7263,14.216,19.7798
2014-07-15,19.7704,21.882,28.591,27.5014,108.0604,23.6,37.0449,14.4261,19.9854
2014-07-16,20.0502,22.184,28.96,27.5077,108.1362,23.901,37.5456,14.6046,20.4248
2014-07-17,20.13,22.435,29.32,27.5141,108.2175,24.2263,37.6555,14.7858,20.8995
2014-07-18,20.1216,22.414,29.294,27.5205,108.2555,24.2664,37.6211,14.832,20.8316
2014-07-19,20.1216,22.414,29.294,27.5205,108.2555,24.2664,37.6211,14.832,20.8316
2014-07-20,20.1216,22.414,29.294,27.533,108.2555,24.2664,37.6211,14.832,20.8316
2014-07-21,20.1456,22.507,29.35,27.5394,108.3794,24.3276,37.6895,14.8651,21.28
2014-07-22,20.1828,22.463,29.406,27.5456,108.4712,24.4144,37.6725,14.8192,21.363
2014-07-23,20.2631,22.467,29.442,27.5517,108.5746,24.3382,37.5776,14.7925,21.24
2014-07-24,20.3446,22.48,29.344,27.5579,108.6962,24.3907,37.3938,14.8635,21.3216
2014-07-25,20.1615,22.18,29.148,27.5643,108.7179,24.4078,37.3283,14.7349,21.1489
2014-07-26,20.1615,22.18,29.148,27.5643,108.7179,24.4078,37.3283,14.7349,21.1489
2014-07-27,20.1615,22.18,29.148,27.5769,108.7179,24.4078,37.3283,14.7349,21.1489
2014-07-28,20.0988,22.029,29.073,27.5832,108.7696,24.379,37.2808,14.6928,21.1246
2014-07-29,20.0988,22.029,29.073,27.5895,108.7696,24.379,37.2808,14.6928,21.1246
2014-07-30,20.062,22.201,29.181,27.5959,108.7581,24.4922,37.4191,14.6067,21.0491
2014-07-31,19.9239,22.246,29.262,27.6022,108.8084,24.3442,37.2912,14.5541,21.0652
2014-08-01,19.7328,22.154,29.138,27.6086,108.7849,23.9306,37.3011,14.4505,20.8274
2014-08-02,19.7328,22.154,29.138,27.6086,108.7849,23.9306,37.3011,14.4505,20.8274
2014-08-03,19.7328,22.154,29.138,27.6213,108.7849,23.9306,37.3011,14.4505,20.8274
2014-08-04,20.0161,22.447,29.408,27.6277,108.8673,24.1119,37.4721,14.4983,21.1423
2014-08-05,20.1673,22.629,29.65,27.6341,108.7745,24.3007,37.4906,14.5281,21.1792
2014-08-06,20.0311,22.585,29.52,27.6404,108.6927,24.2479,37.3793,14.4394,21.2068
2014-08-07,19.9777,22.543,29.509,27.6468,108.7486,24.1782,37.3269,14.3763,21.1366
2014-08-08,19.6787,22.198,29.018,27.6531,108.7279,23.8891,37.2728,14.2103,20.9051
2014-08-09,19.6787,22.198,29.018,27.6531,108.7279,23.8891,37.2728,14.2103,20.9051
2014-08-10,19.6787,22.198,29.018,27.6659,108.7279,23.8891,37.2728,14.2103,20.9051
2014-08-11,19.7947,22.402,29.369,27.6723,108.8297,24.0808,37.2669,14.2756,21.0294
2014-08-12,19.9321,22.61,29.478,27.6787,108.8541,24.3387,37.3673,14.2497,20.9523
2014-08-13,19.9797,22.627,29.184,27.6851,108.9453,24.3864,37.2429,14.0822,20.4227
2014-08-14,20.0711,22.739,29.502,27.6915,108.9888,24.5198,37.4988,14.1563,20.6268
2014-08-15,20.0711,22.739,29.502,27.6915,108.9888,24.5198,37.4988,14.1563,20.6268
2014-08-16,20.0711,22.739,29.502,27.6915,108.9888,24.5198,37.4988,14.1563,20.6268
2014-08-17,20.0711,22.739,29.502,27.6915,108.9888,24.5198,37.4988,14.1563,20.6268
2014-08-18,20.3665,23.103,30.171,27.7173,108.9888,24.7553,37.7987,14.4029,20.9437
2014-08-19,20.5276,23.41,30.345,27.7237,109.1381,25.0309,37.8322,14.5322,21.1964
